-2.83    0.0211433
-1.18    0.0167467
0.87    0.00938793
1.90    0.0183543
3.96    -0.00285475
5.01    -0.00038100
6.25    0.00374350
8.10    0.000126900
9.98    0.0121750
12.12    0.0268133
